1783,"1","ENZYMOLOGIE"
1783,"2","FIL 175 : 1995"
1783,"3","FIL 147A : 1994"
1784,"1","HPLC"
1785,"1","HPLC"
1787,"1","(cryoscopie)"
1790,"1","JO"
1791,"1","Calcul"
2000,"1","Métrologie"
2002,"1","Métrologie"
2003,"1","Métrologie"
2005,"1","Métrologie"
2006,"1","Métrologie"
2007,"1","Métrologie"
2008,"1","spectrophotométrie"
2009,"1","absorption atomique"
2010,"1","NF U 42-191"
2011,"1","NF U 42-191"
2012,"1","NF U 42-191"
2013,"1","77/535/CEE  + NF U 42-246"
2014,"1","77/535/CEE  + NF U 42-246"
2015,"1","77/535/CEE  + NF U 42-246"
2016,"1","77/535/CEE  + NF U 42-246"
2017,"1","77/535/CEE  + NF U 42-246"
2018,"1","77/535/CEE  + NF U 42-246"
2020,"1","CEE 89/519/ NFU 44-145"
2021,"1","77/535/CEE  + NF U 42-246"
2022,"1","77/535/CEE"
2023,"1","***"
2024,"1","Métrologie"
2025,"1","Calcul"
2026,"1","Métrologie"
2027,"1","Métrologie"
2028,"1","Métrologie"
2029,"1","Métrologie"
2030,"1","Métrologie"
2031,"1","Métrologie"
2032,"1","Métrologie"
2033,"1","Métrologie"
2034,"1","Métrologie"
2035,"1","NF EN 1235"
2036,"1","Métrologie"
2037,"1","Métrologie"
2038,"1","Métrologie"
2039,"1","Métrologie"
2042,"1","Métrologie"
2043,"1","Métrologie"
2044,"1","Métrologie"
2045,"1","Métrologie"
2046,"1","Métrologie"
2047,"1","Métrologie"
2048,"1","Métrologie"
2049,"1","Métrologie"
2050,"1","Métrologie"
2051,"1","Métrologie"
2052,"1","Métrologie"
2053,"1","Métrologie"
2054,"1","Métrologie"
2055,"1","HPLC"
2056,"1","Métrologie"
2057,"1","HPLC"
2058,"1","CPG"
2059,"1","Métrologie"
2060,"1","Métrologie"
2061,"1","Métrologie"
2062,"1","PCR"
2063,"1","HPLC"
2064,"1","HPLC"
2065,"1","Métrologie"
2066,"1","Métrologie"
2067,"1","Métrologie"
2070,"1","Métrologie"
2071,"1","Métrologie"
2072,"1","Métrologie"
2073,"1","Métrologie"
2074,"1","spectrophotométrie"
2075,"1","C15:0 anteiso(CPG)"
2076,"1","C15:0 iso(CPG)"
2077,"1","C17:0 anteiso(CPG)"
2078,"1","ITSV 3ème édition p.419"
2079,"1","NF ISO 8156"
2080,"1","CPG"
2081,"1","CPG"
2082,"1","CPG"
2083,"1","HPLC"
2084,"1","CPG"
2086,"1","HPLC"
2088,"1","CPG"
2089,"1","CPG"
2090,"1","CPG"
2091,"1","CPG"
2092,"1","CPG"
2094,"1","CPG"
2095,"1","HPLC"
2096,"1","HPLC"
2097,"1","HPLC"
2098,"1","HPLC"
2099,"1","CPG"
2100,"1","(DHA)CPG"
2101,"1","CPG"
2102,"1","(EPA)CPG"
2103,"1","CPG"
2104,"1","CPG"
2105,"1","CPG"
2106,"1","CPG"
2108,"1","HPLC"
2109,"1","CPG"
2110,"1","(érythorbique)"
2111,"1","CPG"
2112,"1","HPLC"
2113,"1","CPG"
2114,"1","CPG"
2115,"1","CPG"
2116,"1","CPG"
2117,"1","CPG"
2118,"1","CPG"
2119,"1","CPG"
2120,"1","CPG"
2121,"1","HPLC"
2122,"1","HPLC"
2123,"1","HPLC"
2124,"1","HPLC"
2125,"1","HPLC"
2126,"1","CPG"
2127,"1","CPG"
2128,"1","CPG"
2129,"1","CPG"
2130,"1","CPG"
2131,"1","HPLC"
2132,"1","CPG"
2133,"1","CPG"
2134,"1","CPG"
2135,"1","CPG"
2136,"1","CPG"
2137,"1","HPLC"
2139,"1","HPLC"
2140,"1","CPG"
2143,"1","CPG"
2144,"1","HPLC"
2145,"1","HPLC"
2146,"1","Calcul"
2147,"1","CPG"
2148,"1","calcul"
2149,"1","calcul"
2150,"1","calcul"
2151,"1","CPG"
2152,"1","précipitables"
2153,"1","Titrimétrie"
2154,"1","NF V 04-369"
2157,"1","titrimétrie"
2158,"1","NF V 18-122"
2159,"1","HPLC"
2160,"1","Métrologie"
2161,"1","HPLC"
2162,"1","HPLC"
2163,"1","cendres"
2164,"1","HPLC"
2165,"1","CPG AOAC"
2167,"1","Absorption atomique"
2169,"1","Calcul"
2170,"1","calcul"
2171,"1","HPLC"
2172,"1","HPLC"
2173,"1","Distillation"
2175,"1","HPLC"
2178,"1","Métrologie"
2180,"1","Métrologie"
2181,"1","Métrologie"
2182,"1","MICROGRAPHIE"
2183,"1","TITRE"
2185,"1","77/535/CEE + NF U  42-246"
2187,"1","77/535/CEE + NF U  42-246"
2188,"1","77/535/CEE + NF U  42-246"
2189,"1","NFEN 1988-2"
2190,"1","77/535/CEE + NF U  42-246"
2191,"1","(NF U 42-771)"
2192,"1","NF V 05-129"
2193,"1","ICP"
2194,"1","Métrologie"
2195,"1","ANALYSE SENSORIELLE"
2196,"1","***"
2198,"1","Métrologie"
2199,"1","Métrologie"
2200,"1","Métrologie"
2201,"1","Métrologie"
2202,"1","ICP"
2204,"1","HPLC"
2205,"1","HPLC"
2208,"1","(AOAC 1990 952.13) NF V 05-120"
2210,"1","Minéralisation"
2211,"1","Métrologie"
2214,"1","Métrologie"
2215,"1","Métrologie"
2216,"1","HPLC"
2218,"1","HPLC"
2219,"1","Micrographie"
2220,"1","HPLC"
2221,"1","CPG AOAC"
2222,"1","CPG AOAC"
2223,"1","KJELDAHL"
2224,"1","Kjeldahl"
2224,"2","77/535/CEE NFU 44-125+ISO 7408"
2227,"1","77/535/CEE  meth 2,4"
2228,"1","(NF U 42-191)"
2229,"1","(HPLC)"
2231,"1","(par différence)"
2231,"2","(Colorimétrie)"
2234,"1","FIL 29  KJELDAHL"
2235,"1","FIL 20B : 1993"
2236,"1","FIL 20B : 1993"
2237,"1","FIL 20B : 1993"
2238,"1","(par différence)"
2239,"1","(WPN)"
2240,"1","NF U 42-191"
2241,"1","KJELDAHL FIL 29"
2242,"1","flux continu"
2243,"1","NF V 18-120"
2244,"1","FIL 20 B : 1993"
2245,"1","AOAC 967-07"
2247,"1","CEE77/535"
2249,"1","Absorption atomique"
2251,"1","HPLC"
2253,"1","HPLC"
2254,"1","HPLC"
2255,"1","HPLC"
2256,"1","HPLC"
2257,"1","HPLC"
2258,"1","HPLC"
2259,"1","CPG"
2260,"1","ICP"
2261,"1","spetrophotométrie"
2262,"1","Micrographie"
2263,"1","Micrographie"
2264,"1","DIR 93/1/CEE meth 9-1,9-5"
2265,"1","(Dir.93/1 meth. 9.2-9.5)"
2266,"1","(Dir.93/1 CEE meth.9.1-9.5)"
2267,"1","Métrologie"
2268,"1","CPG AOAC"
2269,"1","CPG AOAC"
2270,"1","PCR"
2271,"1","PCR"
2272,"1","HPLC"
2273,"1","fourrage(calcul)"
2275,"1","(Abs. Atomique)"
2277,"1","Terres"
2278,"1","HPLC"
2279,"1","HPLC"
2280,"1","(NF U 44-175)"
2281,"1","(NF U 44-175)"
2282,"1","CPG"
2283,"1","HPLC"
2284,"1","HPLC"
2288,"1","NF U 44-161"
2289,"1","CPG"
2290,"1","Spectrophotométrie"
2291,"1","Métrologie"
2293,"1","Kjeldhal (NT-NCN)x6,38"
2294,"1","Métrologie"
2295,"1","***"
2296,"1","calcul"
2297,"1","NF V 18-101 Octobre 1977"
2298,"1","Métrologie"
2299,"1","n'est plus fait"
2300,"1","HPLC"
2302,"1","CPG AOAC"
2303,"1","potentiométrie"
2305,"1","CPG"
2305,"2","CPG AOAC"
2307,"1","CPG AOAC"
2308,"1","potentiométrie"
2309,"1","conductimétrie"
2310,"1","***"
2312,"1","(Abs. Atomique)"
2314,"1","HPLC"
2315,"1","HPLC"
2316,"1","abs atoimque"
2317,"1","(NF U 42-501)"
2318,"1","(NF U 52-501)"
2319,"1","Métrologie"
2321,"1","flux continu"
2322,"1","Micrographie"
2323,"1","Micrographie"
2324,"1","Micrographie"
2326,"1","Micrographie"
2328,"1","Métrologie"
2329,"1","Métrologie"
2330,"1","Métrologie"
2331,"1","Métrologie"
2332,"1","Métrologie"
2335,"1","Métrologie"
2336,"1","Métrologie"
2337,"1","(NF U 42-501)"
2338,"1","NF U 42-501 + CEE 93/1"
2339,"1","Métrologie"
2340,"1","HPLC"
2341,"1","HPLC"
2342,"1","HPLC"
2343,"1","CPG AOAC"
2344,"1","CPG AOAC"
2345,"1","CPG AOAC"
2346,"1","Métrologie"
2347,"1","HPLC"
2348,"1","exprimés en nombre par Kg(Métr"
2349,"1","exprimés en nombre par Kg(Métr"
2350,"1","Métrologie"
2351,"1","exprimés en nombre par Kg(Métr"
2352,"1","exprimés en nombre par Kg(Métr"
2353,"1","exprimés en nombre par Kg(Métr"
2354,"1","Métrologie"
2355,"1","exprimés en nombre par Kg(Métr"
2356,"1","Métrologie"
2357,"1","HPLC"
2358,"1","HPLC"
2359,"1","HPLC"
2360,"1","CPG AOAC"
2361,"1","pycnométrie"
2363,"1","Métrologie"
2365,"1","HPLC (glucose)"
2367,"1","Métrologie"
2379,"1","CPG AOAC"
2381,"1","HPLC"
2383,"1","CPG"
2384,"1","CPG AOAC"
2386,"1","CPG AOAC"
2387,"1","CPG AOAC"
2388,"1","proteines"
2390,"1","Métrologie"
2391,"1","Métrologie"
2392,"1","CPG AOAC"
2393,"1","HPLC"
2394,"1","CPG AOAC"
2396,"1","Impurtés"
2397,"1","Impurtés"
2398,"1","HPLC"
2399,"1","calcul"
2400,"1","HPLC"
2402,"1","(Eaux résiduaires usine)"
2403,"1","CPG AOAC"
2404,"1","CPG AOAC"
2405,"1","Calcul"
2406,"1","calcul"
2407,"1","calcul"
2408,"1","Métrologie"
2409,"1","Métrologie"
2410,"1","Absorption atomique"
2411,"1","Métrologie"
2412,"1","Métrologie"
2413,"1","Métrologie"
2415,"1","CPG"
2418,"1","HPLC"
2419,"1","HPLC"
2420,"1","HPLC"
2423,"1","Métrologie"
2424,"1","Métrologie"
2426,"1","Calcul"
2427,"1","(Calcul)                     g"
2428,"1","froide"
2429,"1","Métrologie"
2430,"1","Micrographie"
2431,"1","Micrographie"
2432,"1","Micrographie"
2433,"1","Hydrolyse/extraction"
2434,"1","exprimées en nombres(Métrologi"
2434,"2","%nb (calcul)Métrologie"
2438,"1","Métrologie"
2440,"1","CPG AOAC"
2442,"1","CPG AOAC"
2443,"1","***"
2444,"1","(NF U 42-501)"
2445,"1","(NF U 42-501)"
2446,"1","NF U 42-501"
2447,"1","Métrologie"
2448,"1","Micrographie"
2449,"1","Calcul"
2450,"1","Calcul"
2451,"1","(produits à base de son)"
2452,"1","Métrologie"
2453,"1","expansé:"
2454,"1","Impuretés"
2455,"1","(77/535/CEE)"
2456,"1","Métrologie"
2461,"1","ionique"
2465,"1","HPLC"
2466,"1","Colorimétrie"
2467,"1","***"
2468,"1","Métrologie"
2469,"1","Métrologie"
2470,"1","Métrologie"
2471,"1","Métrologie"
2472,"1","Métrologie"
2473,"1","Métrologie"
2478,"1","HPLC"
2479,"1","HPLC"
2480,"1","HPLC"
2481,"1","enzymo"
2483,"1","Colorimétrie"
2484,"1","Calcul"
2485,"1","calcul"
2490,"1","***"
2492,"1","Micrographie"
2493,"1","CPG"
2493,"2","Enzymo"
2497,"1","Colorimétrie"
2498,"1","Métrologie"
2499,"1","Micrographie"
2500,"1","Micrographie"
2501,"1","Micrographie"
2502,"1","Micrographie"
2503,"1","NF EN 1235"
2504,"1","NF EN 335"
2505,"1","refus aux tamis"
2506,"1","métrologie"
2507,"1","Métrologie"
2508,"1","métrologie"
2509,"1","métrologie"
2510,"1","Métrologie"
2511,"1","métrologie"
2512,"1","métrologie"
2513,"1","CPG AOAC"
2514,"1","CPG AOAC"
2516,"1","Métrologie"
2519,"1","calcul"
2520,"1","CPG AOAC"
2521,"1","CPG AOAC"
2523,"1","HPLC"
2524,"1","HPLC"
2527,"1","HPLC"
2528,"1","Métrologie"
2535,"1","Dessication AM du 08/09/77"
2536,"1","calcul"
2537,"1","Titrimétrie (meth interne)"
2539,"1","kit pour les eaux"
2540,"1","HPLC"
2541,"1","Métrologie"
2542,"1","Métrologie"
2543,"1","par micro-analyse"
2544,"1","HPLC"
2545,"1","NF T 60-202"
2546,"1","Métrologie"
2548,"1","Titrimétrie"
2549,"1","(µmoles de glycine/g d'ESD)"
2551,"1","Impuretés"
2552,"1","HPLC"
2553,"1","titrimétrie"
2553,"2","ICP"
2555,"1","ICP"
2557,"1","Micrographie"
2559,"1","Micrographie"
2560,"1","Dosage du cholestérol par kit"
2561,"1","HPLC"
2563,"1","HPLC"
2565,"1","Micrographie"
2566,"1","Micrographie"
2567,"1","Métrologie"
2568,"1","Métrologie"
2569,"1","Métrologie"
2570,"1","Métrologie"
2571,"1","Métrologie"
2573,"1","Métrologie"
2575,"1","Métrologie"
2577,"1","(phospholipides)"
2580,"1","H2SO4 à 72%"
2581,"1","terres"
2582,"1","terres"
2583,"1","CPG AOAC"
2587,"1","Métrologie"
2588,"1","ou diamètre (mm)"
2588,"2","Métrologie"
2591,"1","exprimées en nombre(Métrologie"
2591,"2","%nb (calcul)Métrologie"
2593,"1","exprimées en masse (g)Métrolog"
2593,"2","%masse (calcul)Métrologie"
2595,"1","%nb (calcul)Métrologie"
2595,"2","%masse (calcul)Métrologie"
2597,"1","exprimées en nombre(Métrologie"
2597,"2","%nb (calcul)Métrologie"
2599,"1","exprimées en masse (g)Métrolog"
2599,"2","%masse (calcul)Métrologie"
2601,"1","exprimées en nombre(Métrologie"
2601,"2","exprimées en masse (g)Métrolog"
2603,"1","exprimées en nombre(Métrologie"
2603,"2","exprimées en masse (g)Métrolog"
2606,"1","Micrographie"
2610,"1","calcul"
2612,"1","Micrographie"
2613,"1","Métrologie"
2615,"1","HPLC"
2616,"1","HPLC"
2617,"1","HPLC"
2618,"1","CEE 78/633"
2619,"1","CEE 78/633"
2620,"1","HPLC"
2621,"1","Métrologie"
2622,"1","Métrologie"
2623,"1","NF EN 1236"
2623,"2","Masse volumique apparentée sèche (calcul)"
2623,"3","masse volumique réelle (calcul)"
2624,"1","sans tassement(Pesée)"
2624,"2","avec tassement(Pesée)"
2626,"1","NF EN ISO 7208 (lait écrémé_)"
2626,"2","FIL 1 D (lait)"
2626,"3","NF EN ISO 1737 (pdt liq cctré)"
2626,"4","NF EN ISO 2450 (crème)"
2630,"1","NF V 04-370 ferm,V 04-371 géli"
2631,"1","Gravimétrie"
2632,"1","Calcul"
2633,"1","NF U 44-161"
2634,"1","Hydrolyse/extraction"
2634,"2","Méthode SBR"
2635,"1","(chocolat, fourrage)Hydrolyse/"
2636,"1","NF V 04-210 (Décembre 1990)"
2637,"1","hydrolyse+extraction NF V 18-1"
2638,"1","KJELDAHL (NT-NPN)*6.38"
2639,"1","KJELDAHL (NT-NPN)*6.38"
2642,"1","NF V 18-117"
2643,"1","calcination ou oxydation"
2644,"1","sans tassement(Pesée)"
2645,"1","NF U 44-171"
2647,"1","Métrologie"
2648,"1","titre"
2649,"1","Micrographie"
2650,"1","Micrographie"
2651,"1","Micrographie"
2653,"1","(Abs. Atom. Vap. Froides)"
2655,"1","Absorption atomique"
2659,"1","HPLC"
2662,"1","CPG AOAC"
2663,"1","HPLC"
2667,"1","Métrologie"
2668,"1","CPG AOAC"
2669,"1","NF V 04-263 (oct. 1989)"
2670,"1","NF V 04.210 (Décembre 1990)"
2671,"1","Arr 16/05/86 JO 29/06/86 crème"
2672,"1","Arr 05/02/80 JO 10/04/80 from."
2673,"1","Arr 19/11/87 JO 08/01/88yaourt"
2674,"1","NF V 04-287 (Mai 1972)"
2675,"1","Heiss"
2676,"1","compositions approchées en %"
2677,"1","DESSICATION"
2678,"1","(AOAC 1990)"
2679,"1","(AOAC 1990)"
2680,"1","(AOAC 1990) CEE 93/1"
2683,"1","CPG"
2685,"1","Métrologie"
2687,"1","TITRE"
2688,"1","(77/535/CE 2.2.3)"
2689,"1","Métrologie"
2690,"1","Métrologie"
2691,"1","Métrologie"
2692,"1","Métrologie"
2693,"1","Métrologie"
2694,"1","Métrologie"
2695,"1","Métrologie"
2696,"1","Métrologie"
2697,"1","Métrologie"
2698,"1","Métrologie"
2699,"1","***"
2703,"1","Métrologie"
2704,"1","Métrologie"
2705,"1","NF V 18-122"
2707,"1","(Abs. Atomique)"
2710,"1","***"
2711,"1","flux continu"
2712,"1","colorimétrie"
2713,"1","***"
2714,"1","***"
2715,"1","flux continu"
2716,"1","colorimétrie"
2717,"1","***"
2718,"1","***"
2720,"1","HPLC"
2721,"1","HPLC"
2722,"1","HPLC"
2723,"1","HPLC"
2724,"1","HPLC"
2725,"1","HPLC"
2726,"1","HPLC"
2727,"1","HPLC"
2728,"1","(calcul)Métrologie"
2729,"1","Métrologie"
2730,"1","Métrologie"
2731,"1","cdo"
2732,"1","Métrologie"
2734,"1","Métrologie"
2735,"1","Métrologie"
2735,"2","Pesée"
2738,"1","Métrologie"
2738,"2","Pesée"
2741,"1","Métrologie"
2741,"2","Pesée"
2744,"1","Métrologie"
2744,"2","Pesée"
2747,"1","Métrologie"
2747,"2","Pesée"
2750,"1","Métrologie"
2750,"2","Pesée"
2753,"1","Métrologie"
2753,"2","Pesée"
2756,"1","Métrologie"
2756,"2","Pesée"
2759,"1","Métrologie"
2759,"2","Pesée"
2762,"1","Métrologie"
2762,"2","Pesée"
2765,"1","Métrologie"
2765,"2","Pesée"
2768,"1","Métrologie"
2768,"2","Pesée"
2771,"1","(mg cholesterol/100g)enzymo"
2772,"1","HPLC"
2773,"1","calcul"
2774,"1","ICP"
2775,"1","CPG"
2776,"1","Micrographie"
2777,"1","HPLC"
2778,"1","Chromatographie ionique"
2779,"1","CEE 89/519 / NFU 44-148"
2780,"1","CEE 89/519 / NFU 44-148"
2781,"1","CEE 89/519 / NFU 44-148"
2782,"1","CEE 89/519 + NFU 44-148"
2783,"1","CEE 89/519 + NFU 44-145"
2784,"1","CEE 89/519 + NFU 44-145"
2785,"1","NF U 42-342 + 77/535/CEE"
2786,"1","NF U 42-342 + 77/535/CEE"
2787,"1","NF U 42-342 + 77/535/CEE"
2788,"1","NF U 42-501 + 77/535/CEE"
2789,"1","77/535/CEE"
2790,"1","77/535/CEE"
2791,"1","77/535/CEE"
2792,"1","KIT"
2794,"1","HPLC"
2797,"1","flux continu"
2798,"1","HPLC"
2800,"1","CPG AOAC"
2801,"1","CPG AOAC"
2802,"1","Métrologie"
2803,"1","Métrologie"
2804,"1","Métrologie"
2805,"1","PCR"
2806,"1","PCR"
2807,"1","PCR"
2808,"1","PCR"
2809,"1","PCR"
2810,"1","PCR"
2811,"1","calcul"
2812,"1","calcul"
2813,"1","calcul"
2814,"1","Métrologie"
2815,"1","Calcination"
2816,"1","CPG"
2817,"1","MESURE"
2818,"1","MESURE"
2819,"1","MESURE"
2820,"1","CPG"
2821,"1","HPLC"
2822,"1","HPLC"
2823,"1","CPG AOAC"
2825,"1","NF V 04-151 Déc 74 pdts secs"
2825,"2","Arr 05/02/80 JO 10/04/80 from."
2828,"1","ionique"
2830,"1","77/535/CEE + NF U 42-246"
2831,"1","NF T 90-023 colorimétrie"
2833,"1","Métrologie"
2834,"1","Métrologie"
2835,"1","(Abs. Atomique)"
2836,"1","(emballage + contenu)Pesée"
2837,"1","Métrologie"
2838,"1","Métrologie"
2839,"1","calcul"
2840,"1","Pesée"
2841,"1","Pesée"
2853,"1","Pesée"
2854,"1","Pesée"
2855,"1","pesée"
2856,"1","Pesée"
2857,"1","pesée"
2858,"1","pesée"
2859,"1","Pesée"
2860,"1","20 unités en (g)"
2861,"1","ANNONCE %"
2862,"1","Métrologie"
2864,"1","Métrologie"
2865,"1","Métrologie"
2866,"1","Métrologie"
2867,"1","Métrologie"
2868,"1","Micrographie"
2869,"1","arrêté du 08/09/77"
2870,"1","***"
2871,"1","Métrologie"
2872,"1","(NF V 19002)"
2874,"1","Microbiologie 4 boîtes"
2876,"1","Microbiologie 4 boîtes"
2878,"1","hématome, aretes)"
2879,"1","Métrologie"
2881,"1","Métrologie"
2883,"1","HPLC"
2884,"1","HPLC"
2885,"1","CPG"
2886,"1","Dumas"
2887,"1","Dumas ou Kjeltec"
2888,"1","Kjeldahl"
2889,"1","Kjeldahl"
2890,"1","Kjeldahl"
2891,"1","3ème directive 72/199"
2892,"1","Kjeldhal (NCN-NPN)x6.38"
2893,"1","artificielle"
2894,"1","flux continu"
2895,"1","kjeldahl"
2896,"1","Micrographie"
2897,"1","HPLC"
2898,"1","CPG"
2899,"1","Colorimétrie"
2900,"1","CPG AOAC"
2901,"1","CPG AOAC"
2903,"1","CPG AOAC"
2904,"1","HPLC"
2905,"1","calcul"
2906,"1","Métrologie"
2908,"1","Electrophorèse"
2910,"1","Etuvage"
2911,"1","Calcul"
2912,"1","HPLC"
2915,"1","HPLC"
2916,"1","PCR."
2917,"1","Terres"
2918,"1","Terres"
2919,"1","***"
2920,"1","Métrologie"
2921,"1","Métrologie"
2924,"1","Métrologie"
2925,"1","Métrologie"
2926,"1","Micrographie"
2927,"1","(AOAC 1990 969.06)"
2930,"1","HPLC"
2932,"1","Gravimétrie"
2932,"2","ICP"
2936,"1","***"
2937,"1","77/535/CEE + NF U 42-246"
2938,"1","NF U 44-174"
2939,"1","77/535/ CEE + NF U 42-246"
2940,"1","Micrographie"
2941,"1","CPG"
2942,"1","Micrographie"
2943,"1","Micrographie"
2944,"1","(HPLC - FIL 139)"
2945,"1","HPLC"
2946,"1","Micrographie"
2947,"1","Métrologie"
2948,"1","PCR"
2949,"1","CPG"
2950,"1","CPG"
2951,"1","HPLC"
2952,"1","HPLC"
2953,"1","HPLC"
2954,"1","HPLC"
2955,"1","IR"
2956,"1","HPLC"
2957,"1",""
2958,"1","CPG"
2960,"1","***"
2961,"1","HPLC"
2962,"1","flux continu"
2963,"1","flux continu"
2968,"1","***"
2969,"1","HPLC"
2970,"1","HPLC"
2971,"1","marquée( Métrologie)"
2972,"1","Métrologie"
2973,"1","Métrologie"
2974,"1","Colorimétrie"
2976,"1","(NF U 42-506)"
2977,"1","Métrologie"
2978,"1","***"
2979,"1","Extraction direct"
2980,"1","Dessication"
2981,"1","Noir Amido"
2982,"1","NF V 04-216 (Décembre 1985)"
2983,"1","Noir amido     NF V 04-216"
2984,"1","CPG AOAC"
2985,"1","FIL 154 : 1992"
2986,"1","enzymat NF V 04-352 (Oct 1985)"
2987,"1","***"
2988,"1","NF V 76-113"
2989,"1","(en % de la matière sèche)"
2990,"1","enzymat NF V 04-352 (Déc 1985)"
2991,"1","Arr du 08/09/77"
2992,"1","Colorimétrie"
2993,"1","Arr du 08/09/77"
2994,"1","Arr du 08/09/77"
2995,"1","NF V 18-101"
2996,"1","CPG AOAC"
2997,"1","Métrologie"
3000,"1","(OXIFRITEST)"
3001,"1","CPG AOAC"
3004,"1","Métrologie"
3006,"1","HPLC"
3011,"1","Métrologie"
3016,"1","Micrographie"
3017,"1","Micrographie"
3018,"1","Micrographie"
3019,"1","Micrographie"
3020,"1","Micrographie"
3021,"1","Micrographie"
3022,"1","Micrographie"
3025,"1","Kit immuno enzymatique"
3030,"1","Métrologie"
3031,"1","HPLC"
3034,"1","HPLC"
3035,"1","HOLC"
3036,"1","calcul"
3037,"1","calcul"
3038,"1","calcul"
3041,"1","calcul"
3042,"1","calcul"
3043,"1","NF U 44-173"
3044,"1","des phosphates"
3045,"1","HPLC"
3046,"1","ICP"
3047,"1","HPLC"
3048,"1","Métaux:"
3052,"1","appréciation produit/photo"
3053,"1","HPLC"
3054,"1","HPLC"
3055,"1","HPLC"
3056,"1"," RIA"
3057,"1","HPLC"
3058,"1","Microbio"
3059,"1"," RIA"
3060,"1","HPLC"
3061,"1","***"
3062,"1","HPLC"
3063,"1","HPLC"
3064,"1","HPLC"
3066,"1","Colorimétrie"
3067,"1","HPLC"
3068,"1","HPLC"
3069,"1","(NF U 42-501)"
3070,"1","(NF U 42-501) CEE 93/1"
3071,"1",""
3072,"1","CEE 89/519  + NF U 44-145"
3073,"1",""
3074,"1",""
3075,"1","Chromatographie phase gazeuse"
3076,"1","Chromatographie phase gazeuse"
3077,"1","Chromatographie phase gazeuse"
3078,"1","chromatographie phase gazeuse"
3079,"1","chromatographie phase gazeuse"
3080,"1","chromatographie phase gazeuse"
3081,"1","chromatographie phase gazeuse"
3082,"1","chromatographie phase gazeuse"
3083,"1","chromatographie phase gazeuse"
3084,"1","chromatographie phase gazeuse"
3085,"1","chromatographie phase gazeuse"
3086,"1","chromatographie phase gazeuse"
3087,"1","chromatographie phase gazeuse"
3088,"1","chromatographie phase gazeuse"
3089,"1","chromatographie phase gazeuse"
3090,"1","chromatographie phase gazeuse"
3091,"1","chromatographie phase gazeuse"
3092,"1","chromatographie phase gazeuse"
3093,"1","chromatographie phase gazeuse"
3094,"1","chromatographie phase gazeuse"
3095,"1","chromatographie phase gazeuse"
3096,"1","chromatographie phase gazeuse"
3097,"1","chromatographie phase gazeuse"
3098,"1","chromatographie phase gazeuse"
3099,"1","chromatographie phase gazeuse"
3100,"1","chromatographie phase gazeuse"
3101,"1","chromatographie phase gazeuse"
3102,"1","chromatographie phase gazeuse"
3103,"1","chromatographie phase gazeuse"
3104,"1","chromatographie phase gazeuse"
3105,"1","chromatographie phase gazeuse"
3106,"1","chromatographie phase gazeuse"
3107,"1","chromatographie phase gazeuse"
3108,"1","chromatographie phase gazeuse"
3109,"1","chromatographie phase gazeuse"
3110,"1","chromatographie phase gazeuse"
3111,"1","chromatographie phase gazeuse"
3112,"1","chromatographie phase gazeuse"
3113,"1","chromatographie phase gazeuse"
3114,"1","chromatographie phase gazeuse"
3115,"1","chromatographie phase gazeuse"
3116,"1","chromatographie phase gazeuse"
3117,"1","chromatographie phase gazeuse"
3118,"1","chromatographie phase gazeuse"
3119,"1","chromatographie phase gazeuse"
3120,"1","chromatographie phase gazeuse"
3121,"1","chromatographie phase gazeuse"
3122,"1","chromatographie phase gazeuse"
3123,"1","chromatographie phase gazeuse"
3124,"1","chromatographie phase gazeuse"
3125,"1","chromatographie phase gazeuse"
3126,"1","chromatographie phase gazeuse"
3127,"1","chromatographie phase gazeuse"
3128,"1","chromatographie phase gazeuse"
3129,"1","Calcul"
3130,"1","Calcul"
3131,"1",""
